"","Exporter","Importer","VoT","Quantity"
"579","AND","MAC",2896,0.4
"580","AND","VEN",1292999008.0099,8.65426732673267
"581","AND","LCA",7451048940.92308,1.15430769230769
"582","AND","CHN",21502.0909090909,0.818133689836364
"583","AND","SVK",8826497888.46718,75.1176332046332
"584","AND","IND",11840681021.375,6.0544585469
"585","AND","TGO",1094811024.66667,13.34
"586","AND","DMA",23688,4.499
"587","AND","CZE",3375386455.91463,1.30358536585366
"588","AND","HRV",5505,0.0917
"589","AND","DOM",4856,0.959
"590","AND","NCL",7637259071,0.67225
"591","AND","MRT",17057119862.3636,21.946
"592","AND","ZWE",11686448183.675,20.2259048393775
"593","AND","ANT",6745112505.28455,3.14556910569106
"594","AND","GRC",1068063401.69565,1.99839130434783
"595","AND","CMR",5529956478.86364,46.9054090909091
"596","AND","LTU",13952,0.039
"597","AND","PYF",182,0.0125
"598","AND","DEU",3248031568.4854,3.66290212420328
"599","AND","ARG",1903826640.73913,3.55913438733478
"600","AND","MEX",1643955974.36232,1.46603308547536
"601","AND","MYS",14120217702.9441,21.1793689337538
"602","AND","THA",12611127406.7353,13.6580588235294
"603","AND","BRA",71414.8333333333,3.89566666666667
"604","AND","PAN",64178.5,11.818
"605","AND","VNM",1514,0.189
"606","AND","FJI",13817732006.4375,2.532375
"607","AND","ARE",5801,0.7
"608","AND","GBR",2405914972.89247,171.244541705438
"609","AND","TUR",4381.69565217391,0.614130434782609
"610","AND","AGO",132,0.19
"611","AND","RUS",5613929831.04545,2.80405434411818
"612","AND","YEM",7676440357.95161,6.69190322580645
"613","AND","CRI",4187160134.6087,2.08651188668696
"614","AND","CHL",4911338236.34615,1.36762957620385
"615","AND","MNE",17225,0.111
"616","AND","MAR",1421760333.7,14.4961
"617","AND","BEN",11409838330.4865,20.2297567567568
"618","AND","PRT",3693445231.95699,4.1177263818129
"619","AND","SRB",1913727096.94118,1.54108823529412
"620","AND","CUB",6952698474.5,7.814
"621","AND","CPV",1131.75,0.614
"622","AND","RWA",3127428031.8,2.2782
"623","AND","BRB",3609858737.33333,1.5905
"624","AND","MWI",7672851006.22222,4.7245
"625","AND","GTM",20653.7777777778,0.426888888888889
"626","AND","MDA",4572069168.64706,2.41347058823529
"627","AND","NER",9207330181.75,18.48125
"628","AND","AUS",9468,1.235
"629","AND","AZE",75022.1428571429,0.172571428571429
"630","AND","FIN",5898170721.64286,1.90317127312143
"631","AND","EGY",2537132006.8,13.8998
"632","AND","COG",825515540.923077,2.49238461538462
"633","AND","TZA",12217628535.8471,42.4794352941176
"634","AND","EST",4763137008.25,381.7185
"635","AND","VCT",10693539943.375,0.4605
"636","AND","BGD",14373961781.0517,93.7034236453207
"637","AND","N/A",1279.5,0.0015
"638","AND","KOR",5880338901.80537,8.48618120805369
"639","AND","SCG",33004,0.501
"640","AND","ECU",307397674.833333,0.527333333333333
"641","AND","NPL",8599717371,2.2395
"642","AND","ALB",12040881786.871,19.4830322580645
"643","AND","JPN",22529.7352941176,0.231953885685294
"644","AND","KEN",2935776130,0.517276538566667
"645","AND","WSM",14464943067.3333,0.712666666666667
"646","AND","COM",6962216824.75,4.7410625
"647","AND","BLR",17464216509.6818,2.7005
"648","AND","SDN",2459489594.17647,3.37125490196078
"649","AND","SEN",3901871298.4,9.544
"650","AND","DNK",1831137733.03846,0.85246865485
"651","AND","CAN",2915198481.84146,0.365938195420732
"652","AND","SAU",659,0.653
"653","AND","BIH",5160923961.7619,3.29436246538571
"654","AND","NZL",355267706.666667,0.0858333333333333
"655","AND","NLD",2512528969.4375,3.39161253676563
"656","AND","GAB",6991.5,0.115
"657","AND","MUS",76177,0.6
"658","AND","USA",4341837014.97895,2.08036686123053
"659","AND","LBN",560898562.125,1.38404166666667
"660","AND","URY",25382,1.85433333333333
"661","AND","KGZ",10446,0.208
"662","AND","CIV",21232.6666666667,0.106
"663","AND","PER",14993,0.937111111111111
"664","AND","GEO",45328.3333333333,0.315666666666667
"665","AND","ARM",19836.4,0.125
"666","AND","NIC",17129647788.5,0.8585
"667","AND","SWE",36150.95,1.52485
"668","AND","JAM",24779,4.12133333333333
"669","AND","UKR",6712.66666666667,0.707333333333333
"670","AND","VUT",1958,0.06
"671","AND","ITA",4722336154.62987,1.57426664618734
"672","AND","CHE",5309268769.60795,2.57188145826761
"673","AND","DZA",433546005.586777,4.79071573107934
"674","AND","SLV",6945044693.08,4.97902666666667
"675","AND","BFA",8018282858.5,9.32825
"676","AND","NGA",8822251942.60966,402.965979553903
"677","AND","LKA",4604360981,2.01128571428571
"678","AND","UGA",8864055512.26316,38.6010526315789
"679","AND","TON",41536038887,3.992
"680","AND","FRA",8778760130.20957,21.9015912714608
"681","AND","POL",8013464049.93125,10.3100503186106
"682","AND","CYP",19077,0.438
"683","AND","NOR",1268483477.71698,3.14113664823962
"684","AND","SMR",9769,0.012
"685","AND","PAK",20024.25,1.5815
"686","AND","CAF",111,0.8
"687","AND","ISL",2455.4,0.7082
"688","AND","TUN",2585617841.33333,96.8440416666667
"689","AND","KNA",6074964566,0.105
"690","AND","MLI",5623604989.25714,38.8334857142857
"691","AND","GIN",13417086928.7143,6.16642857142857
"692","AND","GHA",6874419437.22727,11.9328409090909
"693","AND","IRL",8904993000.30435,1.68647826086957
"694","AND","IDN",19984946559.12,450.0506
"695","AND","ETH",2143373539.90123,11.9912222222222
"696","AND","BDI",18340617490.6667,6.20566666666667
"697","AND","MKD",5188634787.375,7.586375
"698","AND","GUY",19924674225.5,11.4501666666667
"699","AND","HKG",11131402086.2222,0.668333333333333
"700","AND","ESP",13701614493.869,421.534001232977
"701","AND","HUN",18600793536.5,10.95
"702","AND","IRN",11259276276.7,38.266
"703","AND","KAZ",6935,0.0256666666666667
"704","AND","MLT",12215.5,3.119
"705","AND","ROU",23856.4347826087,8.06517391304348
"706","AND","SYR",7670277050.14286,54.9641428571429
"707","AND","SVN",5404838369.81818,1.78978181818182
"708","AND","COL",2845632016.66667,2.86116666666667
"709","AGO","PAK",13625608023,101.593577922079
"710","AGO","MWI",1378,0.107
"711","AGO","SLV",29939325950.5,10418.6725
"712","AGO","SVN",17226286278.6842,87.8506842105263
"713","AGO","MNE",12767004158.5,0.5775
"714","AGO","IDN",26621035524.125,459.3893125
"715","AGO","AUS",1087882937.55556,0.857333333333333
"716","AGO","CRI",10120294159.1,1.8786
"717","AGO","COG",4219386559.444,1264.335832
"718","AGO","CHN",23776534056.15,3201194.438875
"719","AGO","NOR",1501419677.81081,1726.47152702703
"720","AGO","CMR",748939928.764706,115.513411764706
"721","AGO","DEU",4064620775,10739.9526652174
"722","AGO","AUT",6431123767.70968,4.72574193548387
"723","AGO","GHA",5052783550.09677,8.22587096774194
"724","AGO","UGA",1709658064.67857,2.63585714285714
"725","AGO","NLD",4784710362.52508,13070.6357852579
"726","AGO","CHE",2755209946.71429,8841.39472637136
"727","AGO","SVK",3528673040.8,37.0946
"728","AGO","ESP",17024165374.7154,67516.4567076923
"729","AGO","NGA",10325199928.7282,249.86919386661
"730","AGO","BOL",7633815415.2,1.4276
"731","AGO","BLZ",82239534439,2085.458
"732","AGO","MRT",4751820609.33333,3.25833333333333
"733","AGO","BEL",11787267597.1915,1118.28102148936
"734","AGO","BFA",51796596541,574.4925
"735","AGO","TUR",33067569469.85,4276.20065
"736","AGO","ZMB",8833.41666666667,3.47316666666667
"737","AGO","SEN",12443350918,30
"738","AGO","MEX",10533318373.3235,5066.23128035618
"739","AGO","URY",43349968901,266009.304
"740","AGO","CPV",6004474832.4,3.577
"741","AGO","MOZ",7642322260.5122,7.89729268292683
"742","AGO","CZE",4904301860.71429,22.1255714285714
"743","AGO","NCL",13168954443,0.548
"744","AGO","MDA",268.5,1.2685
"745","AGO","PER",35886553033.9,312304.4295
"746","AGO","UKR",372.142857142857,4.16685714285714
"747","AGO","NER",14298777452,110.12
"748","AGO","SUR",27776740297,31.1488333333333
"749","AGO","ETH",3400053576.6,0.2966
"750","AGO","BRB",50541,0.208
"751","AGO","KAZ",5328177132.91667,0.35875
"752","AGO","MUS",18661542520,7.20133333333333
"753","AGO","BGD",19525889503.5,80.228
"754","AGO","HKG",18184807030.2778,56.2841666666667
"755","AGO","POL",13401602313.4286,1473.63271428571
"756","AGO","GMB",18230740154.6667,11.7243333333333
"757","AGO","CAN",12386024366.1429,245972.57956109
"758","AGO","RUS",107514216.8,0.8947
"759","AGO","ZWE",8001.75,1.544125
"760","AGO","AIA",10517224980.5,0.02
"761","AGO","TTO",1653827239,35984.866
"762","AGO","DNK",7131923978.1875,0.8978125
"763","AGO","ECU",21533790754.2222,58098.7866666667
"764","AGO","BIH",21021653469.5,5.92
"765","AGO","SRB",48838221997.75,120.41925
"766","AGO","MAR",6613336256.47273,396.453218181818
"767","AGO","DZA",9413.7962962963,7.3297962962963
"768","AGO","DOM",6288.25,2.01925
"769","AGO","RWA",30705129650.6667,0.826333333333333
"770","AGO","FIN",4026.28571428571,0.108285714285714
"771","AGO","VEN",3324315968.26923,0.114923076923077
"772","AGO","COM",28777118707,7.92
"773","AGO","HRV",14182381460.5556,12.0468888888889
"774","AGO","HUN",31424394834.5,12.1325
"775","AGO","SDN",22959.7777777778,1.61822222222222
"776","AGO","QAT",2571198500,0.7545
"777","AGO","PSE",159,0.055
"778","AGO","LVA",19109503058,0.41
"779","AGO","NZL",2405947640.4,0.0098
"780","AGO","ARM",87,0.065
"781","AGO","SYR",1848754989,3277.307
"782","AGO","EGY",3611142578.22222,7.37788888888889
"783","AGO","MYS",18603789628.8421,217.809569378947
"784","AGO","PHL",47520343895.5,6.723
"785","AGO","SYC",3504.5,0.0268333333333333
"786","AGO","NIC",15520161802,1955.3755
"787","AGO","VNM",35518106904.5,3063.72025
"788","AGO","ITA",12460576260.6588,9591.93728823529
"789","AGO","LBN",29487271065.125,69.851
"790","AGO","TUN",2534956667.5625,2.188625
"791","AGO","SWE",6592472352.08333,39643.1237045019
"792","AGO","PRT",6198838796.22766,6199.17479438202
"793","AGO","GBR",4215186548.23705,5680.34270119522
"794","AGO","GIN",130686.5,17.291
"795","AGO","KHM",33464,3.29016666666667
"796","AGO","MAC",14659930712,0.1695
"797","AGO","IND",27301927281.5472,215113.794226415
"798","AGO","CIV",27569357150.5,179.9438
"799","AGO","ZAF",3342479687.2875,16596.7072124123
"800","AGO","AZE",10670944395.5333,1.93513333333333
"801","AGO","ARE",5220202019.09722,174.461083333333
"802","AGO","KWT",28121179.5,3795.873
"803","AGO","ANT",7371944819.33333,2.051
"804","AGO","KOR",13104385249.0182,23145.7321090909
"805","AGO","GTM",27151950665.6667,1334.21
"806","AGO","SGP",7211167593.65909,2488.90518481328
"807","AGO","USA",6078900381.41667,1132323.56523656
"808","AGO","ARG",29840599580,0.546333333333333
"809","AGO","FRA",7180927182.58631,76067.2638791652
"810","AGO","STP",6204184269.16949,648.998757062147
"811","AGO","HND",3196148713.34211,50.2833421052632
"812","AGO","TGO",146531.333333333,12.833
"813","AGO","ISR",1445506217.01124,0.609144968797753
"814","AGO","BEN",13535280562.4,113.6536
"815","AGO","GAB",7055034608.15808,17.7429243986254
"816","AGO","KEN",210784.714285714,6.617
"817","AGO","THA",29712200932.48,27868.630156991
"818","AGO","CUB",8427,1.386
"819","AGO","BRA",32466120809.8261,250212.48026087
"820","AGO","EST",2774.33333333333,0.00466666666666667
"821","AGO","IRL",12210897715.9545,1.73481818181818
"822","AGO","TZA",39717.8571428571,3.48914285714286
"823","AGO","BGR",7428.5,1.8825
"824","AGO","COL",597331759.4,13219.0342
"825","AGO","ROU",1939120237,4.399
"826","AGO","JPN",20321322153.25,38007.4601445928
"827","AGO","CHL",23125826348.1429,1372937.15671429
"828","ATA","ISR",1114482.75,5.661
"829","ATA","MSR",5856481829.46303,1.83412132317743
"830","ATA","IND",12063636802.12,81.064817777776
"831","ATA","NCL",6871894021.8,4.0384
"832","ATA","MLI",1714,0.825
"833","ATA","DEU",8453004191.12613,1271.2053526337
"834","ATA","ESP",6977716403.55769,732.591548060819
"835","ATA","CYP",359438454.142857,2.92357142857143
"836","ATA","GBR",5612635419.13548,15.6456883814819
"837","ATA","COL",8627444546.27586,240.433586206897
"838","ATA","SGP",8568390153.68182,600.610545454545
"839","ATA","EST",33060390662.4545,16.8785454545455
"840","ATA","NER",5293,0.8
"841","ATA","BLR",42,0.608
"842","ATA","JPN",7224657331.17647,17.0454705882353
"843","ATA","KNA",6035089330.22137,201.558092547953
"844","ATA","ANT",2843124814.94211,604.599673176199
"845","ATA","EGY",3823,0.032
"846","ATA","CUB",6441.28,0.45028
"847","ATA","BEL",10684913602.6667,37.5370666666667
"848","ATA","GIN",5431427300.79412,85.5008823529412
"849","ATA","TUN",11990.2857142857,0.655
"850","ATA","BMU",24953.25,7.45825
"851","ATA","VEN",1733278116.07547,112.066872312774
"852","ATA","MLT",11559133842.2,36.8164
"853","ATA","FJI",17280.3333333333,0.417333333333333
"854","ATA","AIA",2378871295.55357,149.4318489656
"855","ATA","CRI",3397962424.61538,6.89553846153846
"856","ATA","NGA",12599600772.3527,1356.33070020156
"857","ATA","ZMB",46934289411,35
"858","ATA","TTO",5089931263.48966,13.9918690857007
"859","ATA","GIB",86728,41.2
"860","ATA","HTI",1389,3.2625
"861","ATA","PRT",16268467784.8125,143.88109375
"862","ATA","CHE",11538333555.2623,5.86189783782623
"863","ATA","SWE",12436738454.75,16.5501666666667
"864","ATA","GAB",23468775426,21.7446666666667
"865","ATA","KEN",26633843128.1429,38.5554285714286
"866","ATA","POL",28627645782.7586,5745.22631034483
"867","ATA","BRB",8015599707.5931,24.2458937273579
"868","ATA","N/A",23977.6,116.4562
"869","ATA","HRV",16705827511.5,22.5628333333333
"870","ATA","AUS",4730811159.39437,2.31979236861408
"871","ATA","DZA",1935.5,0.011
"872","ATA","NOR",7529660148.42857,514.349428571429
"873","ATA","HND",2202104048,10.6247049180328
"874","ATA","ABW",11468835183,0.296230769230769
"875","ATA","ALB",26854919114.5625,18.415
"876","ATA","PYF",1664,0.03
"877","ATA","DOM",2468598281.41935,17.0053226277419
"878","ATA","GUY",6573311209.96923,11.0088121947723
"879","ATA","ETH",11697961118.2222,156.834555555556
"880","ATA","SEN",911466.5,213.531
"881","ATA","RWA",202,0.06
"882","ATA","MOZ",6616958769.4375,7.56525
"883","ATA","SUR",8975266827.13333,172.628582910476
"884","ATA","VCT",6076114880.38406,64.2044566852906
"885","ATA","NIC",784156.4,20.3362
"886","ATA","FRA",10710601296.5133,151.783326992427
"887","ATA","NLD",2698555989.36782,334.311006449179
"888","ATA","LKA",14454653025.4,3.3948
"889","ATA","DMA",7876448383.43885,33.04036410025
"890","ATA","JAM",2713586073.64138,7.50130870632621
"891","ATA","COM",19642861586.9167,12.8760833333333
"892","ATA","VNM",11469.5,25.4915
"893","ATA","GTM",14968.25,1.62575
"894","ATA","ROU",22392221808.6389,21.4612222222222
"895","ATA","HKG",13333.3333333333,25.9353333333333
"896","ATA","GRD",6677792234.81429,11.3567061031693
"897","ATA","SAU",298821.166666667,13.7203333333333
"898","ATA","UGA",226,0.015
"899","ATA","BGR",30833038716.3333,52.1933333333333
"900","ATA","MYS",17327083730.2222,6.25535355555556
"901","ATA","GEO",4629.6,0.3502
"902","ATA","MNG",3987,0.834333333333333
"903","ATA","URY",3098,0.006
"904","ATA","PHL",2046195604,3.24539916678
"905","ATA","VGB",320536.632352941,293.768308823529
"906","ATA","BHS",11194414808.7105,163.892184210526
"907","ATA","GHA",12523242345.5032,18.7975728308732
"908","ATA","MMR",3167,0.178
"909","ATA","CYM",2138.25,0.01225
"910","ATA","BGD",5912065627.25,13.6209375
"911","ATA","DNK",17768556962.2833,34.4737493070383
"912","ATA","LTU",31249715293.6667,7150.98333333333
"913","ATA","MEX",2072717724.55102,1.12653328365
"914","ATA","NPL",33971010062,686.706
"915","ATA","ARG",344114,1.588
"916","ATA","COG",19115244555.3333,40.0345
"917","ATA","NZL",1324933326.77778,0.942777777777778
"918","ATA","MUS",20649655294.8,1000.2624
"919","ATA","MKD",22028455521.6667,8.3875
"920","ATA","ZAF",706802996.552632,14.3096272772237
"921","ATA","CHN",5464345845.3125,27.39425
"922","ATA","SLV",738,13.636
"923","ATA","TZA",20224082945.6667,349.618
"924","ATA","CZE",14110461011.119,18.9092142857143
"925","ATA","ARE",6336586349.125,2.5215
"926","ATA","PAN",38337.4615384615,6.56546153846154
"927","ATA","PAK",1280880.66666667,3.77
"928","ATA","MRT",199212.333333333,38.4613333333333
"929","ATA","MWI",37864515296.5,7.8735
"930","ATA","MAR",4035339588.25,21.7825
"931","ATA","ZWE",28580109036.5,9.66
"932","ATA","TUR",1292,0.002
"933","ATA","ECU",21415.9166666667,2.60283333333333
"934","ATA","BLZ",3811021879.21739,2.88804347826087
"935","ATA","BOL",487,0.009
"936","ATA","TCA",11070.5714285714,0.977142857142857
"937","ATA","LBN",67406.25,4.3935
"938","ATA","SVN",27812505297.5,23.2430555555556
"939","ATA","BIH",5119912105.25,6.81825
"940","ATA","MDA",13068408194.5,7.435
"941","ATA","USA",3648786170.72389,53.3565781348827
"942","ATA","GRC",15588191953.52,144.6248
"943","ATA","IDN",13493656718.8235,1.79982352941176
"944","ATA","AUT",14133274990.9375,4.1613125
"945","ATA","BFA",12540342385.5,22.4905
"946","ATA","IRN",3081.6,0.3996
"947","ATA","CAN",6512730197,5.13829105956774
"948","ATA","SRB",16337726295.7778,11.0845555555556
"949","ATA","CHL",5999,2.288
"950","ATA","BEN",12040804230,14.1975
"951","ATA","LCA",5833493315.4898,33.7566662721812
"952","ATA","PER",1784440786.79167,27.0882083333333
"953","ATA","IRL",26538992167.625,20.7309375
"954","ATA","CMR",26892583807.9259,1100.931
"955","ATA","KOR",13159255554.9429,2596.33677007857
"956","ATA","CPV",30216936466.5,12.8183333333333
"957","ATA","TGO",13669406958,22.2876
"958","ATA","ITA",6469350466,111.429043050546
"959","ATA","BRA",46630.1,12.2312
"960","ATA","HUN",2647047444.16667,425.631083333333
"961","ATA","THA",9960130875.75,79.2968863636364
"962","ATA","SVK",26964683028,4.38645454545455
"963","ATA","FIN",6888546657.07143,7.02896753170714
"964","ATA","SYC",5345685347.33333,0.711933333333333
"965","ATA","UKR",5307948.5,27.415
"966","ATA","SLE",7700294,36.234
"967","AZE","PAN",422726.5,747.326
"968","AZE","SYR",9206244358.4,2419.35216788226
"969","AZE","ARG",13285379061.625,69.98866318225
"970","AZE","SAU",4682539257.72414,61.2397586206897
"971","AZE","N/A",113997463.333333,341490.3275
"972","AZE","GEO",8486089584.6475,1263.17499949258
"973","AZE","TKM",211769.509174312,649.76795412844
"974","AZE","ETH",360875.166666667,4.73233333333333
"975","AZE","HKG",859705990,8100.97861538462
"976","AZE","COL",4400.95,6.7366
"977","AZE","JOR",2931568952.75,142.7562238055
"978","AZE","IND",8662422193.10169,79355.6586921421
"979","AZE","NOR",2853412283.88095,1052.96309943615
"980","AZE","VNM",5506937833.17778,1519.81359130591
"981","AZE","ALB",26142387864.3571,6276.85466837571
"982","AZE","MLT",4388434535.94118,30920.103075
"983","AZE","AFG",1386014222.31746,5760.18426984127
"984","AZE","GAB",16250038255.4615,1.75453846153846
"985","AZE","CHE",7592981488.72368,7158.98558123632
"986","AZE","LTU",15795629155.8406,268.574724380994
"987","AZE","PER",1456.6,0.3396
"988","AZE","SVK",6832028181.32353,251.549117647059
"989","AZE","WSM",1111046316,0.112
"990","AZE","POL",10696573251.8857,2567.18096681959
"991","AZE","ISL",11411,12.434
"992","AZE","ITA",7958162025.57895,151944.620666082
"993","AZE","ZAF",2837135695.66667,2780.16197619048
"994","AZE","JPN",7758629576.41667,24705.0087369716
"995","AZE","VCT",7227,0.091
"996","AZE","SWE",2305207002.92857,1908.8962905907
"997","AZE","MYS",1578226611.71875,25064.59359375
"998","AZE","DNK",10503550792.4118,1022.91978035731
"999","AZE","BGD",25658049171.8571,371.869857142857
"1000","AZE","KWT",85754.375,78.02
"1001","AZE","KGZ",17102822259.7419,509.906278226784
"1002","AZE","GBR",5972933921.53621,5924.46008117995
"1003","AZE","ZWE",14561633465.1111,2.23266666666667
"1004","AZE","CPV",3046421,0.102
"1005","AZE","MEX",1237764384.26087,0.926695652173913
"1006","AZE","YEM",40852.4666666667,4.3304
